model,layer,k,seed,clusterer,transform,n_features,transform_time_s,silhouette,davies_bouldin,calinski_harabasz,nmi,purity,anisotropy,participation_ratio
random_seed1,4,20,4,spherical,whiten100_l2,100,4.631043434143066,0.030994800850749016,4.624857960388658,15.092508636509011,0.06031200042144614,0.124,0.0009751238976605237,87.89907836914062
random_seed1,5,20,0,spherical,whiten100_l2,100,1.806657075881958,0.029871990904211998,4.611181434781644,14.478508841040624,0.059354316098501496,0.122,0.0009482247405685484,88.28237915039062
random_seed1,5,20,1,spherical,whiten100_l2,100,1.806657075881958,0.029086679220199585,4.775720787222036,14.57086140222751,0.061492026398818254,0.125,0.0009482247405685484,88.28237915039062
random_seed1,5,20,2,spherical,whiten100_l2,100,1.806657075881958,0.03279397636651993,4.6287077629027005,14.423664959535726,0.05945593687551377,0.118,0.0009482247405685484,88.28237915039062
random_seed1,5,20,3,spherical,whiten100_l2,100,1.806657075881958,0.029727214947342873,4.827672650150616,14.795550479123698,0.05520352931920062,0.1215,0.0009482247405685484,88.28237915039062
random_seed1,5,20,4,spherical,whiten100_l2,100,1.806657075881958,0.028869586065411568,4.805893326898646,14.517203388538165,0.05033559776792081,0.116,0.0009482247405685484,88.28237915039062
random_seed1,6,20,0,spherical,whiten100_l2,100,2.207331418991089,0.030946245416998863,4.829171217151893,14.377030800695033,0.05156921343647963,0.118,0.0009252887102775276,88.65150451660156
random_seed1,6,20,1,spherical,whiten100_l2,100,2.207331418991089,0.02454320527613163,5.0919496744695785,13.914212218622238,0.05119199623556795,0.116,0.0009252887102775276,88.65150451660156
random_seed1,6,20,2,spherical,whiten100_l2,100,2.207331418991089,0.028547413647174835,4.948995947045387,14.136061825391572,0.05033596150997319,0.1185,0.0009252887102775276,88.65150451660156
random_seed1,6,20,3,spherical,whiten100_l2,100,2.207331418991089,0.028699055314064026,4.8913513105672095,14.254348361085851,0.059754368766055804,0.1265,0.0009252887102775276,88.65150451660156
random_seed1,6,20,4,spherical,whiten100_l2,100,2.207331418991089,0.02797817625105381,4.879948839895573,13.94770815011489,0.059515982339907625,0.125,0.0009252887102775276,88.65150451660156
random_seed1,7,20,0,spherical,whiten100_l2,100,2.989790678024292,0.030997075140476227,4.696630731129433,13.567591739424532,0.05904427682037716,0.1165,0.0009049589862115681,89.12464904785156
random_seed1,7,20,1,spherical,whiten100_l2,100,2.989790678024292,0.024920467287302017,4.944616317432768,13.44381892604183,0.06029391940112388,0.1275,0.0009049589862115681,89.12464904785156
random_seed1,7,20,2,spherical,whiten100_l2,100,2.989790678024292,0.026057874783873558,5.024339199251889,13.66192768200403,0.06028056385137535,0.122,0.0009049589862115681,89.12464904785156
random_seed1,7,20,3,spherical,whiten100_l2,100,2.989790678024292,0.02799830213189125,4.760425464722696,13.831712699355236,0.058731337234663096,0.125,0.0009049589862115681,89.12464904785156
random_seed1,7,20,4,spherical,whiten100_l2,100,2.989790678024292,0.028521213680505753,4.80431689470843,13.511874647801692,0.05538362445331368,0.1205,0.0009049589862115681,89.12464904785156
random_seed1,8,20,0,spherical,whiten100_l2,100,2.9874789714813232,0.028633251786231995,4.844290552987355,13.763283206026133,0.049335968177171646,0.11,0.0008971197530627251,89.49879455566406
random_seed1,8,20,1,spherical,whiten100_l2,100,2.9874789714813232,0.027440952137112617,4.8900512204798465,13.589623510034762,0.06300798163659424,0.1305,0.0008971197530627251,89.49879455566406
random_seed1,8,20,2,spherical,whiten100_l2,100,2.9874789714813232,0.02698947861790657,4.869153256425705,13.335260990869232,0.058294558417012275,0.117,0.0008971197530627251,89.49879455566406
random_seed1,8,20,3,spherical,whiten100_l2,100,2.9874789714813232,0.02613852545619011,4.988846899923634,13.368625918110965,0.0565598574401202,0.118,0.0008971197530627251,89.49879455566406
random_seed1,8,20,4,spherical,whiten100_l2,100,2.9874789714813232,0.02602398209273815,5.105370549862126,13.212536575478053,0.054167332987952885,0.116,0.0008971197530627251,89.49879455566406
random_seed1,9,20,0,spherical,whiten100_l2,100,2.564969062805176,0.02675352804362774,4.848358988011007,13.044987935892738,0.06090987840243942,0.123,0.0008512240019626915,89.88578796386719
random_seed1,9,20,1,spherical,whiten100_l2,100,2.564969062805176,0.023470066487789154,5.180296815155535,12.647264312434848,0.05438711172269333,0.1195,0.0008512240019626915,89.88578796386719
random_seed1,9,20,2,spherical,whiten100_l2,100,2.564969062805176,0.024519188329577446,5.014506830429269,12.865377681096449,0.05879883646802204,0.1215,0.0008512240019626915,89.88578796386719
